Transaction ID,Date of Sale,Region,Sales Rep,Customer Segment,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Order Status,Delivery Time (Days),Payment Method
df73b558,2023-05-23,East,Tiffany Thompson,Individual,Electronics,Laptop,7,895.79,6270.53,Pending,12.0,Credit Card
960f12e1,2023-10-11,West,Jessica Potter,Small Business,Appliances,Air Fryer,4,369.81,1479.24,Pending,,Bank Transfer
c093aa7d,2023-08-11,West,Robert Morrison,Enterprise,Toys,Action Figure,1,307.7,307.7,Pending,11.0,Bank Transfer
03e9d5f8,2024-08-08,West,Erin Anderson,Individual,Furniture,Bookshelf,7,723.81,5066.67,Pending,17.0,Bank Transfer
e7ae8c4f,2024-09-27,North,James Robinson,Small Business,Food,Cereal,10,874.62,8746.2,Pending,13.0,Credit Card
820c22ab,2023-12-28,South,Jacqueline Johnson,Small Business,Electronics,Camera,10,602.74,6027.4,Pending,,Bank Transfer
31540c6e,2023-09-24,East,Hector Rodriguez DDS,Individual,Food,Pasta,5,313.93,1569.65,Delivered,5.0,Bank Transfer
81fa49a1,2024-06-16,Central,Amanda Tate,Individual,Appliances,Air Fryer,9,538.24,4844.16,Delivered,13.0,Bank Transfer
ba32f718,2023-08-19,East,Brandon Olson,Enterprise,Toys,Puzzle,4,519.96,2079.84,Pending,13.0,Bank Transfer
5f925290,2024-09-08,North,Kimberly Gillespie,Individual,Electronics,Camera,6,290.19,1741.14,Pending,19.0,PayPal
b1dbebc5,2023-08-06,West,Samuel Alexander,Small Business,Food,Pasta,6,75.54,453.24,Pending,14.0,Bank Transfer
4ce8a276,2024-11-10,West,Mark Newman,Enterprise,Furniture,Bookshelf,8,637.01,5096.08,Pending,11.0,Bank Transfer
33f4d521,2023-11-02,North,Brandy Edwards,Small Business,Clothing,Jeans,2,600.1,1200.2,Delivered,4.0,Bank Transfer
e22129e9,2024-06-30,Central,Shawn Solis,Small Business,Electronics,Smartphone,1,726.09,726.09,Delivered,17.0,Credit Card
9ff1ebcb,2024-08-09,South,David James,Small Business,Food,Pasta,5,334.66,1673.3,Delivered,,PayPal
e6f79c35,2024-07-10,East,Kimberly Carey,Enterprise,Toys,Puzzle,6,904.96,5429.76,Pending,10.0,Bank Transfer
fb73e33b,2024-08-05,North,Abigail Martinez,Individual,Food,Chips,7,524.83,3673.81,Pending,13.0,PayPal
173d7025,2023-08-16,North,Michael Curry,Small Business,Toys,Doll,9,960.66,8645.94,Returned,3.0,Bank Transfer
ecb92ccd,2023-04-10,Central,Emily Carter,Small Business,Food,Pasta,8,581.7,4653.6,Returned,18.0,PayPal
0bac3b63,2023-07-25,North,David Ortega,Enterprise,Clothing,T-Shirt,5,186.9,934.5,Delivered,4.0,PayPal
c8970463,2023-01-23,South,Omar Carlson,Enterprise,Appliances,Air Fryer,4,709.68,2838.72,Delivered,19.0,Credit Card
226ddb3e,2024-09-27,North,Elizabeth Mathis,Enterprise,Food,Cereal,2,552.56,1105.12,Returned,7.0,
8f93a7ef,2023-02-02,South,Beth Young,Individual,Clothing,Jeans,3,223.07,669.21,Returned,4.0,PayPal
faba188c,2024-11-04,East,Karen Ruiz,Individual,Appliances,Blender,9,619.24,5573.16,Delivered,8.0,Credit Card
18a50dde,2025-01-06,East,Megan Strickland,Individual,Appliances,Toaster,7,871.4,6099.8,Delivered,5.0,Bank Transfer
e00e0294,2024-05-23,East,Jesus Gill,Enterprise,Appliances,Refrigerator,8,107.3,858.4,Delivered,3.0,Bank Transfer
07af92ce,2024-12-11,Central,Chelsea Byrd,Small Business,Electronics,Camera,9,799.42,7194.78,Returned,13.0,Bank Transfer
b9c36c76,2023-09-26,East,John Mccarthy,Enterprise,Furniture,Sofa,9,236.67,2130.03,Pending,7.0,PayPal
ad8c05a9,2023-09-15,East,Troy Rodriguez,Small Business,Electronics,Smartphone,6,988.72,5932.32,Pending,9.0,Credit Card
ea7036e5,2023-10-01,North,Jason Martinez,Enterprise,Electronics,Laptop,4,840.86,3363.44,Delivered,3.0,Bank Transfer
9221ac43,2024-10-05,Central,Maria Maldonado,Enterprise,Toys,Doll,10,634.57,6345.7,Delivered,13.0,Bank Transfer
8c6f436b,2023-10-13,Central,Travis Kim,Enterprise,Clothing,Jeans,2,121.83,243.66,Pending,18.0,Credit Card
d0f60f98,2023-07-21,North,Eric Porter,Individual,Food,Cereal,7,390.15,2731.05,Delivered,3.0,PayPal
4cee333a,2023-07-07,East,Abigail Larson,Small Business,Food,Chips,1,465.68,465.68,Pending,10.0,Bank Transfer
ced32109,2023-12-14,South,David Lewis,Enterprise,Electronics,Smartphone,4,274.32,1097.28,Returned,7.0,Credit Card
80523359,2023-09-17,Central,Daniel Jones,Individual,Food,Pasta,8,798.51,6388.08,Delivered,15.0,Credit Card
2a03faa6,2024-06-07,Central,Danny Wilson,Enterprise,Clothing,Dress,5,801.94,4009.7,Delivered,16.0,PayPal
abec681d,2023-10-17,East,Amanda Patterson,Small Business,Appliances,Toaster,4,957.56,3830.24,Delivered,14.0,Credit Card
65108b1d,2024-11-21,Central,Oscar Johnson,Small Business,Clothing,Jacket,8,665.28,5322.24,Returned,5.0,Bank Transfer
44b22844,2024-08-28,East,Alexander Lee,Individual,Food,Juice,3,664.75,1994.25,Delivered,,
113745d5,2024-02-11,North,Phillip Wise,Individual,Furniture,Sofa,9,202.58,1823.22,Delivered,7.0,PayPal
c47aaab5,2023-07-08,Central,Andrew Ramirez,Individual,Appliances,Microwave,6,914.17,5485.02,Delivered,11.0,PayPal
f4797853,2023-06-30,South,Gerald Norton,Individual,Appliances,Microwave,4,583.53,2334.12,Returned,19.0,Credit Card
978d20d6,2023-07-15,East,Edward White,Enterprise,Clothing,T-Shirt,2,985.42,1970.84,Delivered,4.0,Credit Card
c6857cca,2024-05-05,West,Heather White,Individual,Furniture,Sofa,8,599.99,4799.92,Pending,15.0,Bank Transfer
3526faf1,2023-06-25,South,Daniel Taylor,Small Business,Food,Juice,7,483.91,3387.37,Returned,9.0,PayPal
e1c0bb47,2024-11-06,North,Timothy Williamson,Small Business,Clothing,Jeans,3,30.93,92.79,Returned,,PayPal
99d5d05c,2024-06-11,West,Shaun Price,Small Business,Toys,Puzzle,1,391.6,391.6,Delivered,13.0,Credit Card
03df1bfa,2023-06-23,North,Jaclyn Hunt,Enterprise,Clothing,Jacket,1,766.12,766.12,Delivered,,Credit Card
8b2e4bf0,2023-06-14,Central,Richard Wilson,Individual,Food,Juice,2,870.62,1741.24,Pending,5.0,Bank Transfer
20850f2e,2023-09-06,North,Katherine Reid,Enterprise,Food,Cereal,6,394.92,2369.52,Delivered,11.0,Credit Card
0727239e,2023-08-16,West,Carlos Riley,Individual,Clothing,Jeans,7,595.81,4170.67,Delivered,,Bank Transfer
35f1fc51,2024-03-12,South,Kristin Gonzalez,Individual,Toys,Board Game,8,95.75,766.0,Returned,16.0,Bank Transfer
e55d2245,2023-06-02,North,Martin Roberts,Small Business,Appliances,Microwave,4,191.74,766.96,Pending,19.0,Bank Transfer
2c998692,2024-08-05,East,Christine Duncan,Small Business,Food,Juice,5,451.52,2257.6,Pending,19.0,Credit Card
f463e18e,2023-10-02,West,Kristen Villarreal,Small Business,Food,Cookies,7,540.13,3780.91,Delivered,19.0,Credit Card
849e2eb9,2024-09-15,East,Ashley Scott,Enterprise,Food,Cookies,1,478.84,478.84,Delivered,15.0,
42e141e1,2024-03-26,East,Omar Hunt,Small Business,Clothing,Dress,8,465.66,3725.28,Delivered,19.0,PayPal
a77caaa1,2023-01-29,North,Angel Allen,Small Business,Electronics,Laptop,5,634.7,3173.5,Delivered,,Credit Card
dc6c866e,2024-04-07,South,Matthew Mullins,Small Business,Appliances,Air Fryer,5,699.93,3499.65,Delivered,,Bank Transfer
8d996609,2023-09-27,South,Heidi Crosby,Individual,Furniture,Desk,3,933.37,2800.11,Pending,5.0,Credit Card
e56c9b1c,2023-06-24,Central,Dominic Pierce,Enterprise,Appliances,Air Fryer,6,187.26,1123.56,Returned,,PayPal
59d81664,2023-05-09,Central,Barbara Henderson,Enterprise,Food,Cookies,10,948.43,9484.3,Returned,16.0,Credit Card
aa2841d4,2024-08-18,East,Phillip Daniels,Individual,Food,Cereal,5,345.15,1725.75,Pending,20.0,Bank Transfer
99551a28,2023-09-12,South,Melissa Crawford,Enterprise,Clothing,T-Shirt,6,786.19,4717.14,Delivered,14.0,Credit Card
02fde7fe,2024-02-24,Central,Christine Bishop,Individual,Furniture,Office Chair,3,664.64,1993.92,Pending,15.0,Credit Card
b841f02b,2024-05-15,East,James Alexander,Small Business,Food,Juice,6,635.34,3812.04,Pending,13.0,Credit Card
0040cca9,2023-03-06,West,Theodore Davis,Individual,Clothing,Dress,4,893.17,3572.68,Delivered,,PayPal
7a56f68f,2024-06-28,East,Jennifer Smith,Small Business,Electronics,Tablet,9,316.95,2852.55,Pending,14.0,Credit Card
43aeb902,2023-02-07,North,Jasmine Garrett,Enterprise,Furniture,Dining Table,4,491.59,1966.36,Returned,1.0,PayPal
249a5469,2024-08-21,Central,Dalton Steele,Enterprise,Toys,Toy Car,9,687.5,6187.5,Pending,6.0,Bank Transfer
fe0a62ef,2023-10-23,North,Nicholas Harris,Small Business,Furniture,Bookshelf,4,929.28,3717.12,Returned,18.0,PayPal
0f9f3041,2024-07-17,East,Matthew Schultz,Individual,Food,Cookies,7,581.96,4073.72,Returned,3.0,PayPal
400eadf9,2023-07-23,East,Patrick Welch,Enterprise,Toys,Puzzle,6,383.96,2303.76,Returned,,PayPal
821a22aa,2023-08-29,East,Brian Brown,Enterprise,Toys,Action Figure,4,488.25,1953.0,Returned,,
2c91a661,2023-08-26,East,Becky Allen,Enterprise,Food,Cookies,9,373.14,3358.26,Delivered,5.0,Credit Card
812ec465,2023-04-20,Central,Amber Smith,Enterprise,Food,Juice,9,417.41,3756.69,Delivered,2.0,PayPal
1d09ece3,2023-06-28,North,Johnny Garrett,Enterprise,Clothing,Dress,4,915.3,3661.2,Delivered,6.0,PayPal
63e6dd30,2023-12-19,Central,Ralph Hernandez,Individual,Electronics,Headphones,4,754.58,3018.32,Delivered,3.0,PayPal
31002066,2025-01-01,East,Charles Gonzalez,Individual,Clothing,Shoes,7,438.7,3070.9,Returned,2.0,Credit Card
f29853f6,2023-02-21,South,Christopher Cole,Enterprise,Clothing,Shoes,3,413.61,1240.83,Delivered,18.0,Bank Transfer
054d3494,2023-03-14,North,Jonathan Jackson,Individual,Electronics,Laptop,8,45.86,366.88,Pending,17.0,PayPal
d7954156,2023-11-14,North,Matthew Arias,Individual,Clothing,T-Shirt,4,598.01,2392.04,Pending,1.0,Bank Transfer
bbdb92d7,2023-02-15,South,Troy Wilson,Individual,Appliances,Refrigerator,5,794.08,3970.4,Delivered,4.0,PayPal
6315701d,2024-06-01,South,Amy Wright,Enterprise,Food,Cereal,6,626.6,3759.6,Delivered,17.0,PayPal
fd2e03b3,2024-07-30,North,Judy House,Individual,Food,Cookies,9,497.02,4473.18,Returned,20.0,Credit Card
13a974ce,2024-10-10,South,Jessica Cochran,Enterprise,Food,Chips,5,672.62,3363.1,Pending,7.0,PayPal
3e2da590,2023-10-23,Central,Danny West,Individual,Electronics,Camera,3,534.62,1603.86,Returned,6.0,PayPal
1179e83a,2024-10-19,East,William Barrett,Enterprise,Toys,Doll,7,457.18,3200.26,Returned,11.0,PayPal
2d7c4ce3,2023-07-09,Central,Samuel Jenkins,Enterprise,Clothing,Shoes,10,46.44,464.4,Pending,17.0,Bank Transfer
c1eacca3,2023-12-20,South,Veronica Henry,Enterprise,Appliances,Blender,6,130.52,783.12,Returned,9.0,Bank Transfer
0e1e4bc8,2024-04-15,Central,Ms. Melissa Cooper,Enterprise,Electronics,Tablet,6,677.15,4062.9,Returned,15.0,
8c019868,2023-12-30,Central,James Lyons,Individual,Electronics,Camera,3,678.03,2034.09,Delivered,1.0,PayPal
580ab754,2023-05-14,East,David Brewer,Small Business,Food,Chips,4,417.31,1669.24,Delivered,2.0,Bank Transfer
0756aae9,2023-10-14,South,Darrell Woods,Small Business,Toys,Toy Car,1,322.61,322.61,Pending,9.0,PayPal
a3181331,2024-06-12,North,Jennifer Doyle,Individual,Appliances,Refrigerator,6,249.2,1495.2,Pending,6.0,Credit Card
4f14fa32,2024-08-24,East,Samantha Mcknight,Individual,Furniture,Desk,4,903.36,3613.44,Pending,14.0,PayPal
02b7fac9,2024-02-07,North,Kirk Dickerson,Enterprise,Toys,Doll,6,700.96,4205.76,Delivered,1.0,Credit Card
640aab0e,2023-03-23,Central,Joseph Cooper,Individual,Electronics,Laptop,5,828.34,4141.7,Delivered,8.0,Credit Card
2a19dd6b,2023-08-31,South,Luis Silva,Individual,Electronics,Smartphone,6,78.3,469.8,Delivered,18.0,
91e7f215,2023-11-26,West,Michele Clark,Enterprise,Clothing,Dress,4,965.46,3861.84,Pending,11.0,PayPal
a4b9d288,2023-06-27,South,Stacey Adkins,Small Business,Toys,Doll,10,739.26,7392.6,Delivered,17.0,Credit Card
d686fb5d,2023-07-05,Central,Robert Jones,Enterprise,Clothing,T-Shirt,4,937.14,3748.56,Pending,,Credit Card
b6744ea3,2023-01-19,South,Danielle Knight,Individual,Appliances,Blender,6,141.96,851.76,Pending,13.0,Bank Transfer
d0187f54,2024-11-06,Central,Shelby Waters,Enterprise,Toys,Doll,10,62.07,620.7,Pending,7.0,Credit Card
669faee9,2024-02-19,East,Jeff Martin,Individual,Electronics,Smartphone,1,898.36,898.36,Pending,13.0,PayPal
8f3eda05,2024-03-02,Central,Marissa Graham,Small Business,Furniture,Dining Table,7,428.38,2998.66,Returned,13.0,Credit Card
1b926743,2024-05-12,Central,Ryan Salinas,Enterprise,Appliances,Blender,9,679.92,6119.28,Returned,6.0,Bank Transfer
eee1085d,2023-06-13,South,Jacob Lopez,Small Business,Toys,Puzzle,9,918.13,8263.17,Pending,7.0,Credit Card
0c1f8d9f,2024-09-15,West,Michael Kim,Enterprise,Clothing,Jacket,4,819.68,3278.72,Pending,4.0,Credit Card
62f13741,2023-05-15,Central,Allen Moyer,Small Business,Furniture,Desk,4,610.91,2443.64,Returned,,Bank Transfer
6eb7f24a,2024-01-29,Central,David Acosta,Small Business,Electronics,Headphones,7,871.17,6098.19,Returned,8.0,PayPal
6413ad9b,2023-03-11,East,Gordon Nguyen,Individual,Electronics,Laptop,2,21.67,43.34,Returned,5.0,Credit Card
0cb6b5f8,2024-09-19,West,Tina Hooper,Individual,Food,Juice,9,400.04,3600.36,Delivered,15.0,Credit Card
67b943bc,2024-04-09,South,Barbara Schneider,Individual,Toys,Board Game,6,786.56,4719.36,Returned,1.0,Credit Card
9b9cf8b6,2024-04-11,North,Brian Levine,Small Business,Clothing,Dress,1,573.35,573.35,Delivered,16.0,PayPal
ab33e6c8,2024-07-25,West,Amanda Santiago,Small Business,Electronics,Smartphone,4,706.11,2824.44,Returned,,Bank Transfer
73faae43,2023-06-23,Central,Melanie Ramos,Enterprise,Electronics,Tablet,4,530.27,2121.08,Delivered,,Bank Transfer
9ef0e6ef,2023-05-20,North,Lindsey White,Enterprise,Toys,Action Figure,10,173.86,1738.6,Pending,2.0,Credit Card
4b165222,2023-05-11,East,Brandon Walker,Enterprise,Appliances,Microwave,8,699.72,5597.76,Pending,,Credit Card
0912c8f2,2024-07-12,East,Michael Craig,Small Business,Food,Juice,6,143.7,862.2,Delivered,11.0,Credit Card
98dc17ed,2023-05-11,South,Anthony Richardson,Individual,Appliances,Refrigerator,3,394.59,1183.77,Delivered,17.0,Credit Card
6a73b607,2024-05-15,West,Rebecca Wilcox,Small Business,Toys,Doll,8,732.55,5860.4,Returned,12.0,Bank Transfer
7fc5f79f,2024-05-15,Central,Gerald Roberts,Enterprise,Furniture,Bookshelf,2,391.02,782.04,Delivered,2.0,Credit Card
0f34a6c8,2023-12-18,West,Shelly Wiggins,Enterprise,Furniture,Bookshelf,10,695.22,6952.2,Pending,12.0,Credit Card
e9920bfe,2023-07-09,West,Shelby Parker,Individual,Toys,Puzzle,8,137.72,1101.76,Delivered,15.0,PayPal
c0a3536c,2023-09-10,West,Ashley Flores,Small Business,Toys,Doll,5,43.3,216.5,Delivered,8.0,Bank Transfer
8f536422,2024-01-11,East,William Hughes,Individual,Appliances,Air Fryer,4,917.91,3671.64,Delivered,10.0,Credit Card
8f7a5b58,2023-02-21,West,Hunter Ortega,Enterprise,Appliances,Air Fryer,9,489.71,4407.39,Returned,6.0,Credit Card
05a067a3,2024-02-04,West,Dr. Tom Thompson,Enterprise,Furniture,Dining Table,4,718.67,2874.68,Returned,14.0,PayPal
6fcede02,2024-01-26,North,Tanya Little,Enterprise,Clothing,T-Shirt,10,656.98,6569.8,Pending,9.0,PayPal
a770949e,2023-05-28,East,Elizabeth Mendez,Individual,Appliances,Refrigerator,4,401.09,1604.36,Delivered,,Credit Card
e240ed54,2024-07-01,West,Troy Gill,Small Business,Food,Cookies,5,81.37,406.85,Delivered,18.0,Credit Card
ace36439,2023-11-24,South,Emily Ward,Individual,Clothing,T-Shirt,1,840.52,840.52,Returned,2.0,Credit Card
13a1e796,2023-12-18,East,Jon Thornton MD,Individual,Food,Pasta,2,830.44,1660.88,Returned,18.0,Bank Transfer
df54ec28,2024-08-16,East,Carol Collins,Small Business,Clothing,Jeans,8,974.21,7793.68,Returned,13.0,Bank Transfer
b54e89ed,2024-01-13,West,Jack Shepherd,Enterprise,Clothing,Shoes,1,278.52,278.52,Returned,7.0,PayPal
534e0370,2023-01-28,West,Patrick Bates,Enterprise,Food,Cereal,9,940.12,8461.08,Returned,11.0,PayPal
f834aa75,2023-03-13,West,Shawn Mcdonald,Individual,Food,Juice,4,197.09,788.36,Pending,13.0,Bank Transfer
58b58f20,2023-03-12,East,Wyatt Jordan,Individual,Furniture,Dining Table,4,695.37,2781.48,Delivered,20.0,PayPal
588a8f19,2024-05-11,Central,Judith Brown DDS,Individual,Clothing,T-Shirt,8,320.38,2563.04,Pending,5.0,Credit Card
d18d7f2a,2024-04-21,North,Norman Lane,Small Business,Toys,Toy Car,6,936.68,5620.08,Pending,17.0,Credit Card
ddc770ca,2024-01-21,Central,Natalie Wong,Individual,Toys,Action Figure,10,331.38,3313.8,Pending,10.0,Credit Card
fcd85549,2024-07-22,East,Jessica Herrera,Enterprise,Food,Juice,8,470.76,3766.08,Returned,20.0,Credit Card
21104512,2023-10-30,Central,Kim Dickerson,Enterprise,Furniture,Sofa,6,866.92,5201.52,Pending,20.0,Bank Transfer
cdb2d6af,2024-05-16,East,Cheryl Martinez,Individual,Toys,Board Game,4,116.28,465.12,Pending,5.0,PayPal
7fe48ec4,2024-11-16,South,Austin Kim,Individual,Furniture,Office Chair,8,289.75,2318.0,Delivered,2.0,Credit Card
966b3914,2024-04-15,South,Oscar Chandler,Enterprise,Clothing,Shoes,10,554.26,5542.6,Pending,14.0,Credit Card
0cb51d79,2024-09-04,Central,Eric Mcneil,Small Business,Clothing,Jacket,7,996.64,6976.48,Returned,11.0,PayPal
cd2638aa,2024-11-07,North,Heather Hahn,Individual,Electronics,Tablet,9,118.64,1067.76,Delivered,13.0,Credit Card
15a4d6e9,2023-04-12,North,William Watson,Small Business,Toys,Action Figure,5,469.44,2347.2,Returned,,Bank Transfer
48f6cc7d,2023-03-15,West,Brianna Salazar,Individual,Furniture,Office Chair,3,41.63,124.89,Pending,17.0,Bank Transfer
ac1c8ead,2023-07-23,East,Kayla Manning,Individual,Electronics,Smartphone,7,994.51,6961.57,Returned,9.0,PayPal
90512d4d,2023-10-27,Central,Stephanie Herrera,Individual,Toys,Action Figure,2,787.37,1574.74,Delivered,13.0,PayPal
3fedd418,2023-02-21,East,Robert Smith,Small Business,Toys,Puzzle,1,536.69,536.69,Returned,,Credit Card
c3932eee,2023-11-09,East,Kimberly Martinez,Enterprise,Clothing,Jeans,3,656.48,1969.44,Pending,17.0,PayPal
b861590d,2023-07-20,North,Jennifer Austin,Small Business,Toys,Doll,8,577.23,4617.84,Returned,11.0,PayPal
3bf4f178,2024-04-13,Central,Gregory Willis,Small Business,Appliances,Air Fryer,6,204.48,1226.88,Returned,1.0,PayPal
dd36ba02,2023-09-02,Central,Emily Morgan,Enterprise,Clothing,Dress,9,721.13,6490.17,Delivered,19.0,Bank Transfer
b1c99040,2024-05-27,West,Brandon Obrien,Individual,Furniture,Desk,1,18.42,18.42,Delivered,6.0,Bank Transfer
006f882b,2024-04-10,South,Casey Baker,Small Business,Electronics,Camera,7,721.25,5048.75,Delivered,13.0,PayPal
a6e46921,2024-07-26,East,Benjamin Aguilar,Small Business,Furniture,Office Chair,1,73.1,73.1,Pending,16.0,PayPal
c3a7a71d,2024-10-16,Central,Kevin Anderson,Small Business,Electronics,Headphones,3,185.3,555.9,Pending,2.0,Credit Card
cf1337bc,2023-06-21,West,Alexis Clark,Small Business,Appliances,Refrigerator,9,550.87,4957.83,Delivered,13.0,Credit Card
1bd565a9,2024-12-24,Central,Spencer Hamilton,Small Business,Electronics,Tablet,5,210.63,1053.15,Delivered,14.0,Bank Transfer
f86f3738,2023-02-12,West,Lee Hansen,Individual,Food,Pasta,1,385.12,385.12,Pending,15.0,Credit Card
54f80e1f,2023-09-14,West,Robert Hawkins,Individual,Electronics,Laptop,2,663.05,1326.1,Returned,12.0,Credit Card
08c1c076,2024-07-02,East,Kara Barker,Enterprise,Clothing,Jacket,9,91.24,821.16,Delivered,18.0,Bank Transfer
d3858b8c,2023-07-18,West,Mrs. Karen Herrera,Small Business,Electronics,Laptop,2,782.37,1564.74,Returned,16.0,Bank Transfer
21c53cc0,2023-04-27,West,Kevin Alexander,Small Business,Food,Cookies,3,915.71,2747.13,Returned,5.0,PayPal
51f619d3,2024-06-14,East,Diane Harris,Small Business,Food,Cereal,5,22.89,114.45,Returned,2.0,Bank Transfer
d1456b76,2023-10-13,Central,Kelly Miller,Small Business,Electronics,Smartphone,7,584.9,4094.3,Returned,4.0,PayPal
91e96c7a,2023-11-16,North,Miss Victoria Green,Enterprise,Electronics,Tablet,5,689.49,3447.45,Returned,3.0,Bank Transfer
25ac8f29,2024-03-01,South,Brandy Smith,Individual,Food,Cereal,9,724.49,6520.41,Delivered,12.0,
8daedbe8,2024-07-16,North,James Walker,Individual,Appliances,Blender,1,312.7,312.7,Returned,12.0,Credit Card
16a27c9a,2024-07-19,Central,Kristin Trujillo,Enterprise,Appliances,Blender,8,659.24,5273.92,Pending,19.0,Credit Card
c11ab187,2024-11-18,West,James Delgado,Enterprise,Appliances,Air Fryer,3,665.64,1996.92,Pending,18.0,PayPal
9d838a7d,2024-10-18,North,Jeffrey Warren,Enterprise,Appliances,Microwave,9,654.45,5890.05,Delivered,15.0,Credit Card
69975762,2024-12-16,South,Joshua Adams,Enterprise,Electronics,Laptop,2,108.12,216.24,Returned,1.0,Credit Card
60d3cbfa,2025-01-12,East,James King,Individual,Clothing,Shoes,6,220.76,1324.56,Returned,10.0,Bank Transfer
910c1c8a,2023-11-28,Central,Kelli Maldonado,Small Business,Clothing,T-Shirt,7,334.52,2341.64,Returned,16.0,Bank Transfer
5bf23fb6,2023-03-21,North,Deborah Hill,Small Business,Clothing,T-Shirt,6,372.75,2236.5,Returned,10.0,Bank Transfer
15121f08,2023-03-05,Central,Robert Hughes,Small Business,Electronics,Headphones,5,831.2,4156.0,Returned,19.0,PayPal
6a653b2f,2023-02-28,East,Shelia Suarez,Small Business,Toys,Doll,10,482.83,4828.3,Delivered,,Credit Card
a98d0748,2024-06-22,South,Roberto Fitzpatrick,Small Business,Furniture,Bookshelf,6,794.65,4767.9,Delivered,4.0,Bank Transfer
070801c0,2024-09-22,South,Alexis Guerrero MD,Individual,Furniture,Dining Table,5,666.65,3333.25,Delivered,1.0,Bank Transfer
7d5cdfec,2023-10-05,South,Christopher Miller,Individual,Toys,Toy Car,10,35.41,354.1,Returned,,Bank Transfer
95b91512,2024-03-28,South,Joseph Alvarez,Individual,Furniture,Sofa,6,962.23,5773.38,Delivered,2.0,Bank Transfer
f00e08c3,2024-10-09,East,Kayla Jimenez,Enterprise,Food,Juice,4,856.87,3427.48,Delivered,8.0,PayPal
78cd26d9,2023-04-04,South,Mario Reid,Individual,Furniture,Dining Table,1,598.7,598.7,Delivered,,Credit Card
0f2bcd98,2023-09-13,Central,Ariana Ramirez,Enterprise,Electronics,Camera,9,528.14,4753.26,Delivered,2.0,PayPal
d978b0ba,2024-09-05,Central,Laurie Farmer,Small Business,Furniture,Sofa,10,663.57,6635.7,Pending,4.0,Bank Transfer
feeb6375,2024-08-21,West,April Garza,Small Business,Furniture,Office Chair,5,309.54,1547.7,Pending,12.0,Credit Card
